timestamp,avg_speed,green_time,rain,temp,event_flag,hour_of_day,day_of_week,is_holiday,minute,flow_weighted
28/11/2025 05:10,58.6,40,0,23.6,0,5,5,0,10,90
28/11/2025 05:15,56.4,45,0,22.0,0,5,5,0,15,94
28/11/2025 05:20,54.3,35,0,21.7,0,5,5,0,20,149
28/11/2025 05:25,54.7,50,0,24.6,0,5,5,0,25,78
28/11/2025 05:30,46.1,40,1,20.9,0,5,5,0,30,114
28/11/2025 05:35,43.1,40,1,19.5,0,5,5,0,35,92
28/11/2025 05:40,55.0,45,0,17.3,0,5,5,0,40,100
28/11/2025 05:45,60.0,40,0,18.8,0,5,5,0,45,92
28/11/2025 05:50,56.2,35,0,20.5,0,5,5,0,50,109
28/11/2025 05:55,57.8,40,0,22.0,0,5,5,0,55,102
28/11/2025 06:00,33.8,40,0,19.4,0,6,5,0,0,647
28/11/2025 06:05,26.3,35,1,23.8,0,6,5,0,5,806
28/11/2025 06:10,25.1,50,0,17.6,0,6,5,0,10,675
28/11/2025 06:15,36.9,45,0,19.9,0,6,5,0,15,561
28/11/2025 06:20,31.6,45,0,21.5,0,6,5,0,20,707
28/11/2025 06:25,35.0,50,0,20.9,0,6,5,0,25,635
28/11/2025 06:30,29.8,35,0,21.6,0,6,5,0,30,693
28/11/2025 06:35,34.8,50,0,20.9,0,6,5,0,35,572
28/11/2025 06:40,33.3,40,0,22.0,0,6,5,0,40,688
28/11/2025 06:45,42.3,45,0,20.2,0,6,5,0,45,642
28/11/2025 06:50,28.5,45,0,20.1,0,6,5,0,50,718
28/11/2025 06:55,37.5,45,0,19.0,0,6,5,0,55,623
28/11/2025 07:00,10.8,35,1,25.8,0,7,5,0,0,1037
28/11/2025 07:05,12.8,35,1,21.3,0,7,5,0,5,831
28/11/2025 07:10,22.1,40,0,22.3,0,7,5,0,10,845
28/11/2025 07:15,31.0,35,0,21.0,0,7,5,0,15,717
28/11/2025 07:20,21.9,35,1,24.6,0,7,5,0,20,882
28/11/2025 07:25,26.9,35,0,21.4,0,7,5,0,25,721
28/11/2025 07:30,23.0,50,0,22.1,0,7,5,0,30,890
28/11/2025 07:35,17.4,50,0,19.7,0,7,5,0,35,973
28/11/2025 07:40,18.5,45,0,25.0,0,7,5,0,40,902
28/11/2025 07:45,21.6,35,0,21.9,0,7,5,0,45,823
28/11/2025 07:50,29.0,35,0,25.1,0,7,5,0,50,800
28/11/2025 07:55,22.1,45,1,20.3,0,7,5,0,55,700
28/11/2025 08:00,41.7,35,0,21.6,0,8,5,0,0,502
28/11/2025 08:05,31.6,50,0,21.4,0,8,5,0,5,772
28/11/2025 08:10,25.7,35,0,21.9,0,8,5,0,10,697
28/11/2025 08:15,28.4,50,0,23.8,0,8,5,0,15,822
28/11/2025 08:20,20.8,50,1,18.4,0,8,5,0,20,792
28/11/2025 08:25,30.9,45,1,22.4,0,8,5,0,25,522
28/11/2025 08:30,34.3,40,0,20.9,0,8,5,0,30,603
28/11/2025 08:35,22.2,35,1,20.7,0,8,5,0,35,824
28/11/2025 08:40,29.5,40,0,23.4,0,8,5,0,40,729
28/11/2025 08:45,23.8,40,0,23.1,0,8,5,0,45,782
28/11/2025 08:50,34.9,40,0,24.2,0,8,5,0,50,651
28/11/2025 08:55,26.0,45,0,23.3,0,8,5,0,55,913
28/11/2025 09:00,39.4,40,1,24.1,0,9,5,0,0,380
28/11/2025 09:05,43.8,45,0,22.6,0,9,5,0,5,403
28/11/2025 09:10,45.3,35,0,21.9,0,9,5,0,10,339
28/11/2025 09:15,35.6,40,0,24.9,0,9,5,0,15,573
28/11/2025 09:20,41.0,50,0,23.2,0,9,5,0,20,460
28/11/2025 09:25,20.9,40,0,24.5,1,9,5,0,25,396
28/11/2025 09:30,51.9,40,0,23.7,0,9,5,0,30,346
28/11/2025 09:35,40.0,50,0,19.6,0,9,5,0,35,504
28/11/2025 09:40,36.9,35,0,24.7,0,9,5,0,40,583
28/11/2025 09:45,43.0,50,0,22.5,0,9,5,0,45,353
28/11/2025 09:50,50.4,35,0,25.4,0,9,5,0,50,325
28/11/2025 09:55,46.1,45,0,20.0,0,9,5,0,55,319
28/11/2025 10:00,37.6,45,0,28.8,0,10,5,0,0,453
28/11/2025 10:05,38.1,50,0,23.8,0,10,5,0,5,485
28/11/2025 10:10,48.7,45,0,25.9,0,10,5,0,10,393
28/11/2025 10:15,43.1,50,0,23.6,0,10,5,0,15,432
28/11/2025 10:20,39.7,45,0,23.8,0,10,5,0,20,454
28/11/2025 10:25,42.8,50,0,26.4,0,10,5,0,25,331
28/11/2025 10:30,42.7,50,0,24.6,0,10,5,0,30,584
28/11/2025 10:35,39.1,45,0,24.7,0,10,5,0,35,484
28/11/2025 10:40,41.0,45,0,26.7,0,10,5,0,40,445
28/11/2025 10:45,36.7,35,0,25.4,0,10,5,0,45,420
28/11/2025 10:50,44.9,50,0,25.9,0,10,5,0,50,386
28/11/2025 10:55,38.6,40,0,23.8,0,10,5,0,55,443
28/11/2025 11:00,42.2,40,0,27.6,0,11,5,0,0,419
28/11/2025 11:05,45.7,40,0,26.5,0,11,5,0,5,379
28/11/2025 11:10,46.7,50,0,27.2,0,11,5,0,10,424
28/11/2025 11:15,17.7,35,1,27.0,1,11,5,0,15,538
28/11/2025 11:20,29.9,35,1,28.6,0,11,5,0,20,555
28/11/2025 11:25,35.3,50,1,27.3,0,11,5,0,25,580
28/11/2025 11:30,52.1,45,0,24.0,0,11,5,0,30,207
28/11/2025 11:35,36.8,45,0,25.1,0,11,5,0,35,602
28/11/2025 11:40,44.8,40,0,26.7,0,11,5,0,40,468
28/11/2025 11:45,43.0,50,0,27.1,0,11,5,0,45,338
28/11/2025 11:50,20.3,40,0,23.6,1,11,5,0,50,527
28/11/2025 11:55,44.3,35,0,24.3,0,11,5,0,55,438
28/11/2025 12:00,35.7,50,0,29.7,0,12,5,0,0,535
28/11/2025 12:05,49.6,50,0,31.4,0,12,5,0,5,371
28/11/2025 12:10,35.9,35,1,24.2,0,12,5,0,10,502
28/11/2025 12:15,48.7,40,0,28.0,0,12,5,0,15,351
28/11/2025 12:20,38.3,35,0,27.6,0,12,5,0,20,463
28/11/2025 12:25,26.1,40,1,29.5,0,12,5,0,25,520
28/11/2025 12:30,39.6,40,0,28.5,0,12,5,0,30,430
28/11/2025 12:35,40.7,40,1,29.2,0,12,5,0,35,403
28/11/2025 12:40,40.2,40,0,22.9,0,12,5,0,40,389
28/11/2025 12:45,36.2,40,0,27.5,0,12,5,0,45,544
28/11/2025 12:50,37.1,40,0,25.7,0,12,5,0,50,561
28/11/2025 12:55,41.9,40,0,25.7,0,12,5,0,55,466
28/11/2025 13:00,41.4,45,0,26.1,0,13,5,0,0,438
28/11/2025 13:05,51.9,35,0,29.0,0,13,5,0,5,244
28/11/2025 13:10,42.3,35,0,29.2,0,13,5,0,10,422
28/11/2025 13:15,48.2,40,0,29.8,0,13,5,0,15,335
28/11/2025 13:20,45.0,35,0,27.7,0,13,5,0,20,312
28/11/2025 13:25,46.3,45,0,31.3,0,13,5,0,25,425
28/11/2025 13:30,41.5,35,0,26.7,0,13,5,0,30,450
28/11/2025 13:35,48.0,45,0,25.7,0,13,5,0,35,356
28/11/2025 13:40,41.8,45,0,29.0,0,13,5,0,40,416
28/11/2025 13:45,10.9,40,0,27.2,1,13,5,0,45,721
28/11/2025 13:50,44.9,35,0,29.6,0,13,5,0,50,425
28/11/2025 13:55,35.4,35,1,27.2,0,13,5,0,55,421
28/11/2025 14:00,47.0,45,0,28.2,0,14,5,0,0,337
28/11/2025 14:05,33.7,40,1,28.0,0,14,5,0,5,483
28/11/2025 14:10,39.8,40,0,27.9,0,14,5,0,10,434
28/11/2025 14:15,41.8,45,0,29.3,0,14,5,0,15,321
28/11/2025 14:20,38.4,50,0,29.8,0,14,5,0,20,500
28/11/2025 14:25,42.2,50,0,27.9,0,14,5,0,25,445
28/11/2025 14:30,46.4,35,0,27.0,0,14,5,0,30,305
28/11/2025 14:35,45.7,40,0,30.3,0,14,5,0,35,331
28/11/2025 14:40,49.1,45,0,30.1,0,14,5,0,40,363
28/11/2025 14:45,54.8,50,0,30.8,0,14,5,0,45,208
28/11/2025 14:50,44.4,40,0,27.2,0,14,5,0,50,374
28/11/2025 14:55,44.5,50,0,27.7,0,14,5,0,55,393
28/11/2025 15:00,47.3,45,0,31.5,0,15,5,0,0,288
28/11/2025 15:05,40.7,40,0,31.6,0,15,5,0,5,384
28/11/2025 15:10,28.6,40,1,29.0,0,15,5,0,10,551
28/11/2025 15:15,45.6,50,0,27.9,0,15,5,0,15,460
28/11/2025 15:20,42.6,40,0,28.4,0,15,5,0,20,322
28/11/2025 15:25,43.2,40,0,27.9,0,15,5,0,25,462
28/11/2025 15:30,40.3,45,0,31.4,0,15,5,0,30,449
28/11/2025 15:35,43.6,50,0,31.3,0,15,5,0,35,358
28/11/2025 15:40,43.0,40,0,30.0,0,15,5,0,40,366
28/11/2025 15:45,38.1,35,0,28.5,0,15,5,0,45,495
28/11/2025 15:50,50.8,35,0,28.1,0,15,5,0,50,309
28/11/2025 15:55,40.0,35,0,28.6,0,15,5,0,55,411
28/11/2025 16:00,28.4,40,0,28.2,0,16,5,0,0,844
28/11/2025 16:05,25.1,35,0,30.5,0,16,5,0,5,804
28/11/2025 16:10,18.8,40,1,31.5,0,16,5,0,10,983
28/11/2025 16:15,12.9,40,1,31.6,0,16,5,0,15,1145
28/11/2025 16:20,35.9,45,0,28.2,0,16,5,0,20,664
28/11/2025 16:25,32.9,35,0,28.8,0,16,5,0,25,761
28/11/2025 16:30,31.5,45,0,28.9,0,16,5,0,30,653
28/11/2025 16:35,19.3,50,0,32.0,0,16,5,0,35,935
28/11/2025 16:40,23.9,50,0,27.3,0,16,5,0,40,729
28/11/2025 16:45,9.3,40,1,30.0,0,16,5,0,45,1019
28/11/2025 16:50,19.7,40,0,28.3,0,16,5,0,50,868
28/11/2025 16:55,30.7,45,0,29.6,0,16,5,0,55,744
28/11/2025 17:00,6.9,40,1,31.2,0,17,5,0,0,1200
28/11/2025 17:05,19.8,50,0,29.2,0,17,5,0,5,938
28/11/2025 17:10,11.2,45,1,28.3,0,17,5,0,10,1200
28/11/2025 17:15,19.0,35,0,31.3,0,17,5,0,15,1043
28/11/2025 17:20,14.8,50,1,30.1,0,17,5,0,20,1041
28/11/2025 17:25,27.4,40,0,30.8,0,17,5,0,25,627
28/11/2025 17:30,17.1,40,0,30.4,0,17,5,0,30,1008
28/11/2025 17:35,16.1,45,0,27.4,0,17,5,0,35,1068
28/11/2025 17:40,19.9,40,0,32.4,0,17,5,0,40,969
28/11/2025 17:45,25.6,50,0,29.4,0,17,5,0,45,833
28/11/2025 17:50,15.2,35,1,31.5,0,17,5,0,50,1017
28/11/2025 17:55,17.7,35,0,29.1,0,17,5,0,55,892
28/11/2025 18:00,19.5,35,0,30.5,0,18,5,0,0,997
28/11/2025 18:05,51.7,40,0,31.4,0,18,5,0,5,357
28/11/2025 18:10,29.5,45,0,31.1,0,18,5,0,10,679
28/11/2025 18:15,29.5,35,0,29.5,0,18,5,0,15,728
28/11/2025 18:20,19.2,35,0,28.7,0,18,5,0,20,877
28/11/2025 18:25,20.8,40,1,26.5,0,18,5,0,25,913
28/11/2025 18:30,34.8,45,0,26.9,0,18,5,0,30,568
28/11/2025 18:35,29.7,45,0,31.6,0,18,5,0,35,764
28/11/2025 18:40,31.4,35,0,27.7,0,18,5,0,40,744
28/11/2025 18:45,24.7,50,0,30.9,0,18,5,0,45,819
28/11/2025 18:50,22.8,45,0,31.2,0,18,5,0,50,973
28/11/2025 18:55,32.5,35,0,30.2,0,18,5,0,55,611
28/11/2025 19:00,44.8,50,0,29.3,0,19,5,0,0,354
28/11/2025 19:05,48.4,40,0,26.2,0,19,5,0,5,216
28/11/2025 19:10,52.2,35,0,25.8,0,19,5,0,10,359
28/11/2025 19:15,49.4,40,0,27.2,0,19,5,0,15,257
28/11/2025 19:20,47.9,35,0,31.8,0,19,5,0,20,233
28/11/2025 19:25,48.4,40,0,31.3,0,19,5,0,25,307
28/11/2025 19:30,33.5,40,1,28.6,0,19,5,0,30,404
28/11/2025 19:35,43.9,50,0,31.1,0,19,5,0,35,372
28/11/2025 19:40,48.1,45,0,26.7,0,19,5,0,40,283
28/11/2025 19:45,49.3,50,0,27.8,0,19,5,0,45,307
28/11/2025 19:50,52.2,35,0,31.7,0,19,5,0,50,252
28/11/2025 19:55,48.2,40,0,32.7,0,19,5,0,55,250
28/11/2025 20:00,47.9,35,0,29.0,0,20,5,0,0,232
28/11/2025 20:05,50.1,40,0,24.3,0,20,5,0,5,387
28/11/2025 20:10,41.3,35,1,30.2,0,20,5,0,10,381
28/11/2025 20:15,43.5,45,1,27.0,0,20,5,0,15,290
28/11/2025 20:20,52.6,35,0,28.9,0,20,5,0,20,239
28/11/2025 20:25,49.0,35,0,27.7,0,20,5,0,25,298
28/11/2025 20:30,42.2,35,1,29.5,0,20,5,0,30,367
28/11/2025 20:35,39.5,50,0,27.6,0,20,5,0,35,392
28/11/2025 20:40,48.4,35,0,33.0,0,20,5,0,40,321
28/11/2025 20:45,35.4,50,1,29.4,0,20,5,0,45,372
28/11/2025 20:50,34.1,50,1,25.0,0,20,5,0,50,440
28/11/2025 20:55,51.2,50,0,24.1,0,20,5,0,55,276
28/11/2025 21:00,48.1,50,0,23.0,0,21,5,0,0,284
28/11/2025 21:05,47.6,40,0,27.5,0,21,5,0,5,293
28/11/2025 21:10,41.5,45,1,28.2,0,21,5,0,10,365
28/11/2025 21:15,38.5,40,1,21.1,0,21,5,0,15,327
28/11/2025 21:20,45.7,35,0,28.7,0,21,5,0,20,271
28/11/2025 21:25,47.7,35,0,27.0,0,21,5,0,25,269
28/11/2025 21:30,45.6,40,0,29.5,0,21,5,0,30,340
28/11/2025 21:35,49.1,35,0,24.4,0,21,5,0,35,272
28/11/2025 21:40,45.9,50,0,26.9,0,21,5,0,40,362
28/11/2025 21:45,45.8,45,0,26.9,0,21,5,0,45,301
28/11/2025 21:50,49.8,35,0,24.7,0,21,5,0,50,256
28/11/2025 21:55,52.0,50,0,23.8,0,21,5,0,55,274
28/11/2025 22:00,60.0,45,0,26.9,0,22,5,0,0,91
28/11/2025 22:05,55.7,35,0,25.5,0,22,5,0,5,75
28/11/2025 22:10,56.5,45,0,25.8,0,22,5,0,10,73
28/11/2025 22:15,51.3,40,0,27.7,0,22,5,0,15,162
28/11/2025 22:20,48.9,40,0,24.9,0,22,5,0,20,133
28/11/2025 22:25,48.4,35,1,25.6,0,22,5,0,25,134
28/11/2025 22:30,57.7,35,0,25.7,0,22,5,0,30,84
28/11/2025 22:35,56.0,40,0,25.8,0,22,5,0,35,72
28/11/2025 22:40,54.3,45,0,22.2,0,22,5,0,40,129
28/11/2025 22:45,45.9,50,1,25.0,0,22,5,0,45,185
28/11/2025 22:50,58.9,40,0,27.3,0,22,5,0,50,103
28/11/2025 22:55,52.7,35,0,24.7,0,22,5,0,55,78
28/11/2025 23:00,55.7,40,0,22.8,0,23,5,0,0,72
28/11/2025 23:05,55.4,40,0,25.6,0,23,5,0,5,78
28/11/2025 23:10,44.0,35,1,23.7,0,23,5,0,10,190
28/11/2025 23:15,46.7,50,1,22.4,0,23,5,0,15,122
28/11/2025 23:20,27.5,35,0,22.0,1,23,5,0,20,116
28/11/2025 23:25,58.9,35,0,23.6,0,23,5,0,25,88
28/11/2025 23:30,58.7,40,0,22.4,0,23,5,0,30,126
28/11/2025 23:35,56.3,50,0,25.5,0,23,5,0,35,90
28/11/2025 23:40,46.7,45,1,22.2,0,23,5,0,40,115
28/11/2025 23:45,49.3,40,1,24.3,0,23,5,0,45,50
28/11/2025 23:50,59.8,45,0,24.5,0,23,5,0,50,128
28/11/2025 23:55,51.4,45,0,25.0,0,23,5,0,55,147
29/11/2025 00:00,60.0,45,0,25.6,0,0,6,1,0,50
29/11/2025 00:05,59.4,35,0,19.8,0,0,6,1,5,57
29/11/2025 00:10,54.3,50,0,23.7,0,0,6,1,10,50
29/11/2025 00:15,56.1,35,0,23.7,0,0,6,1,15,50
29/11/2025 00:20,58.2,50,0,20.3,0,0,6,1,20,50
29/11/2025 00:25,59.5,35,0,23.0,0,0,6,1,25,50
29/11/2025 00:30,56.9,45,0,21.7,0,0,6,1,30,59
29/11/2025 00:35,55.1,45,0,25.3,0,0,6,1,35,50
29/11/2025 00:40,50.2,45,0,21.4,0,0,6,1,40,86
29/11/2025 00:45,54.1,40,0,22.1,0,0,6,1,45,50
29/11/2025 00:50,47.6,45,1,21.7,0,0,6,1,50,50
29/11/2025 00:55,60.0,35,0,20.8,0,0,6,1,55,51
29/11/2025 01:00,51.5,40,1,18.4,0,1,6,1,0,61
29/11/2025 01:05,48.4,45,1,19.8,0,1,6,1,5,77
29/11/2025 01:10,57.4,50,0,21.8,0,1,6,1,10,50
29/11/2025 01:15,53.3,35,0,22.0,0,1,6,1,15,55
29/11/2025 01:20,48.3,45,1,23.1,0,1,6,1,20,68
29/11/2025 01:25,50.8,35,0,23.6,0,1,6,1,25,50
29/11/2025 01:30,46.3,35,1,22.3,0,1,6,1,30,52
29/11/2025 01:35,57.2,35,0,23.1,0,1,6,1,35,50
29/11/2025 01:40,58.2,45,0,22.5,0,1,6,1,40,52
29/11/2025 01:45,60.0,35,0,19.3,0,1,6,1,45,50
29/11/2025 01:50,55.1,45,0,22.2,0,1,6,1,50,69
29/11/2025 01:55,52.4,35,1,21.5,0,1,6,1,55,50
29/11/2025 02:00,54.4,50,0,19.5,0,2,6,1,0,58
29/11/2025 02:05,60.0,45,0,20.7,0,2,6,1,5,50
29/11/2025 02:10,59.0,50,0,21.4,0,2,6,1,10,50
29/11/2025 02:15,53.3,40,0,20.3,0,2,6,1,15,50
29/11/2025 02:20,55.1,50,0,22.7,0,2,6,1,20,63
29/11/2025 02:25,52.3,50,0,21.4,0,2,6,1,25,67
29/11/2025 02:30,60.0,35,0,22.4,0,2,6,1,30,58
29/11/2025 02:35,60.0,45,0,23.2,0,2,6,1,35,50
29/11/2025 02:40,59.7,45,0,19.9,0,2,6,1,40,50
29/11/2025 02:45,55.7,45,0,19.8,0,2,6,1,45,52
29/11/2025 02:50,53.3,35,1,23.0,0,2,6,1,50,71
29/11/2025 02:55,54.1,40,0,19.1,0,2,6,1,55,50
29/11/2025 03:00,55.4,50,0,20.0,0,3,6,1,0,50
29/11/2025 03:05,53.3,50,0,19.2,0,3,6,1,5,50
29/11/2025 03:10,59.9,35,0,18.2,0,3,6,1,10,73
29/11/2025 03:15,60.0,35,0,21.2,0,3,6,1,15,50
29/11/2025 03:20,60.0,40,0,19.6,0,3,6,1,20,50
29/11/2025 03:25,60.0,50,0,18.3,0,3,6,1,25,61
29/11/2025 03:30,52.5,40,0,22.0,0,3,6,1,30,50
29/11/2025 03:35,60.0,40,0,17.5,0,3,6,1,35,50
29/11/2025 03:40,56.2,35,0,19.9,0,3,6,1,40,50
29/11/2025 03:45,53.9,40,0,22.0,0,3,6,1,45,63
29/11/2025 03:50,49.5,50,1,22.0,0,3,6,1,50,76
29/11/2025 03:55,55.9,40,0,21.0,0,3,6,1,55,51
29/11/2025 04:00,57.0,50,0,18.2,0,4,6,1,0,50
29/11/2025 04:05,60.0,40,0,20.3,0,4,6,1,5,50
29/11/2025 04:10,60.0,35,0,20.7,0,4,6,1,10,50
29/11/2025 04:15,56.5,50,0,19.1,0,4,6,1,15,50
29/11/2025 04:20,55.7,50,0,20.8,0,4,6,1,20,59
29/11/2025 04:25,58.0,40,0,17.0,0,4,6,1,25,64
29/11/2025 04:30,55.9,50,0,16.5,0,4,6,1,30,50
29/11/2025 04:35,48.9,35,1,18.7,0,4,6,1,35,50
29/11/2025 04:40,58.5,40,0,21.4,0,4,6,1,40,74
29/11/2025 04:45,60.0,40,0,21.7,0,4,6,1,45,50
29/11/2025 04:50,60.0,45,0,17.4,0,4,6,1,50,50
29/11/2025 04:55,58.0,45,0,22.9,0,4,6,1,55,50
29/11/2025 05:00,59.6,50,0,20.4,0,5,6,1,0,79
29/11/2025 05:05,54.9,35,0,17.1,0,5,6,1,5,50
29/11/2025 05:10,57.8,45,0,20.8,0,5,6,1,10,68
29/11/2025 05:15,58.9,45,0,22.7,0,5,6,1,15,63
29/11/2025 05:20,60.0,45,0,19.2,0,5,6,1,20,50
29/11/2025 05:25,49.0,35,1,22.1,0,5,6,1,25,50
29/11/2025 05:30,51.3,40,0,23.1,0,5,6,1,30,53
29/11/2025 05:35,60.0,35,0,20.3,0,5,6,1,35,50
29/11/2025 05:40,26.3,45,0,18.7,1,5,6,1,40,87
29/11/2025 05:45,60.0,35,0,22.5,0,5,6,1,45,50
29/11/2025 05:50,51.1,50,1,22.5,0,5,6,1,50,62
29/11/2025 05:55,59.3,35,0,17.7,0,5,6,1,55,59
29/11/2025 06:00,49.6,50,0,20.5,0,6,6,1,0,344
29/11/2025 06:05,40.7,35,0,22.1,0,6,6,1,5,328
29/11/2025 06:10,50.4,50,0,22.2,0,6,6,1,10,319
29/11/2025 06:15,29.5,40,1,20.1,0,6,6,1,15,493
29/11/2025 06:20,47.8,40,0,18.8,0,6,6,1,20,288
29/11/2025 06:25,41.2,45,1,23.8,0,6,6,1,25,434
29/11/2025 06:30,41.8,50,0,20.8,0,6,6,1,30,428
29/11/2025 06:35,48.2,40,0,20.3,0,6,6,1,35,309
29/11/2025 06:40,34.0,50,0,19.5,0,6,6,1,40,469
29/11/2025 06:45,47.4,45,0,20.3,0,6,6,1,45,383
29/11/2025 06:50,49.2,40,0,17.5,0,6,6,1,50,266
29/11/2025 06:55,54.7,45,0,22.7,0,6,6,1,55,318
29/11/2025 07:00,41.5,50,0,20.9,0,7,6,1,0,330
29/11/2025 07:05,41.6,35,0,17.3,0,7,6,1,5,390
29/11/2025 07:10,42.6,45,0,19.5,0,7,6,1,10,342
29/11/2025 07:15,35.4,40,1,23.4,0,7,6,1,15,597
29/11/2025 07:20,46.7,45,0,21.2,0,7,6,1,20,322
29/11/2025 07:25,47.9,40,0,19.9,0,7,6,1,25,449
29/11/2025 07:30,43.5,35,0,21.7,0,7,6,1,30,382
29/11/2025 07:35,31.2,35,1,20.9,0,7,6,1,35,541
29/11/2025 07:40,43.0,40,0,21.7,0,7,6,1,40,449
29/11/2025 07:45,44.6,45,0,22.1,0,7,6,1,45,419
29/11/2025 07:50,42.1,35,0,19.8,0,7,6,1,50,426
29/11/2025 07:55,49.7,45,0,20.3,0,7,6,1,55,362
29/11/2025 08:00,37.6,35,0,21.0,0,8,6,1,0,401
29/11/2025 08:05,34.6,35,1,21.1,0,8,6,1,5,410
29/11/2025 08:10,48.9,45,0,21.2,0,8,6,1,10,375
29/11/2025 08:15,40.6,40,0,21.9,0,8,6,1,15,458
29/11/2025 08:20,39.5,40,1,21.3,0,8,6,1,20,388
29/11/2025 08:25,40.5,40,0,22.8,0,8,6,1,25,397
29/11/2025 08:30,34.9,40,1,21.9,0,8,6,1,30,405
29/11/2025 08:35,39.7,45,1,21.1,0,8,6,1,35,288
29/11/2025 08:40,50.9,50,0,18.6,0,8,6,1,40,302
29/11/2025 08:45,44.9,45,0,20.7,0,8,6,1,45,321
29/11/2025 08:50,44.5,50,0,21.8,0,8,6,1,50,448
29/11/2025 08:55,41.1,35,0,24.4,0,8,6,1,55,335
29/11/2025 09:00,53.5,35,0,23.6,0,9,6,1,0,119
29/11/2025 09:05,55.2,50,0,20.7,0,9,6,1,5,168
29/11/2025 09:10,49.1,35,0,23.9,0,9,6,1,10,245
29/11/2025 09:15,55.3,45,0,22.8,0,9,6,1,15,163
29/11/2025 09:20,55.8,50,0,24.8,0,9,6,1,20,170
29/11/2025 09:25,49.5,35,0,20.8,0,9,6,1,25,186
29/11/2025 09:30,48.9,45,0,26.1,0,9,6,1,30,196
29/11/2025 09:35,49.9,50,1,24.6,0,9,6,1,35,249
29/11/2025 09:40,52.0,45,0,23.3,0,9,6,1,40,211
29/11/2025 09:45,59.7,50,0,20.6,0,9,6,1,45,156
29/11/2025 09:50,46.8,45,0,20.8,0,9,6,1,50,242
29/11/2025 09:55,51.3,35,0,25.1,0,9,6,1,55,194
29/11/2025 10:00,51.0,50,0,26.6,0,10,6,1,0,161
29/11/2025 10:05,40.2,50,1,27.1,0,10,6,1,5,247
29/11/2025 10:10,52.6,40,0,28.3,0,10,6,1,10,248
29/11/2025 10:15,51.8,45,0,26.5,0,10,6,1,15,217
29/11/2025 10:20,52.5,35,0,25.8,0,10,6,1,20,208
29/11/2025 10:25,50.0,50,0,29.8,0,10,6,1,25,181
29/11/2025 10:30,49.6,35,0,23.9,0,10,6,1,30,207
29/11/2025 10:35,52.3,40,0,24.8,0,10,6,1,35,145
29/11/2025 10:40,54.0,50,0,21.9,0,10,6,1,40,163
29/11/2025 10:45,56.3,50,0,26.2,0,10,6,1,45,190
29/11/2025 10:50,49.9,45,0,24.6,0,10,6,1,50,164
29/11/2025 10:55,57.6,50,0,23.8,0,10,6,1,55,181
29/11/2025 11:00,51.3,45,0,25.1,0,11,6,1,0,151
29/11/2025 11:05,50.4,35,0,24.7,0,11,6,1,5,195
29/11/2025 11:10,43.4,45,0,26.0,0,11,6,1,10,199
29/11/2025 11:15,48.3,40,0,23.4,0,11,6,1,15,162
29/11/2025 11:20,52.1,45,0,23.6,0,11,6,1,20,258
29/11/2025 11:25,51.0,35,0,24.1,0,11,6,1,25,185
29/11/2025 11:30,53.2,45,0,25.1,0,11,6,1,30,210
29/11/2025 11:35,52.9,50,0,25.4,0,11,6,1,35,159
29/11/2025 11:40,51.2,45,0,22.2,0,11,6,1,40,162
29/11/2025 11:45,56.7,50,0,25.3,0,11,6,1,45,199
29/11/2025 11:50,34.6,50,1,24.6,0,11,6,1,50,226
29/11/2025 11:55,20.2,50,1,27.9,1,11,6,1,55,432
29/11/2025 12:00,49.2,45,0,25.7,0,12,6,1,0,213
29/11/2025 12:05,52.5,50,0,29.5,0,12,6,1,5,173
29/11/2025 12:10,49.5,45,0,31.0,0,12,6,1,10,236
29/11/2025 12:15,52.6,35,0,29.8,0,12,6,1,15,179
29/11/2025 12:20,44.9,50,0,25.5,0,12,6,1,20,177
29/11/2025 12:25,49.9,35,1,28.5,0,12,6,1,25,204
29/11/2025 12:30,50.8,45,0,25.6,0,12,6,1,30,188
29/11/2025 12:35,45.3,50,0,25.8,0,12,6,1,35,163
29/11/2025 12:40,50.2,35,0,26.0,0,12,6,1,40,169
29/11/2025 12:45,51.1,35,0,27.8,0,12,6,1,45,234
29/11/2025 12:50,48.8,50,0,25.8,0,12,6,1,50,211
29/11/2025 12:55,56.3,35,0,27.6,0,12,6,1,55,186
29/11/2025 13:00,52.2,45,0,31.1,0,13,6,1,0,234
29/11/2025 13:05,52.3,50,0,26.3,0,13,6,1,5,185
29/11/2025 13:10,46.8,50,0,25.3,0,13,6,1,10,196
29/11/2025 13:15,51.5,50,0,27.3,0,13,6,1,15,146
29/11/2025 13:20,43.9,50,1,31.4,0,13,6,1,20,282
29/11/2025 13:25,48.7,45,0,29.9,0,13,6,1,25,225
29/11/2025 13:30,51.6,45,0,26.8,0,13,6,1,30,175
29/11/2025 13:35,49.4,45,0,26.4,0,13,6,1,35,208
29/11/2025 13:40,53.3,50,0,29.2,0,13,6,1,40,172
29/11/2025 13:45,50.3,40,0,28.7,0,13,6,1,45,153
29/11/2025 13:50,52.4,45,0,29.8,0,13,6,1,50,170
29/11/2025 13:55,51.8,50,0,26.2,0,13,6,1,55,172
29/11/2025 14:00,53.8,50,0,29.2,0,14,6,1,0,134
29/11/2025 14:05,57.0,50,0,31.1,0,14,6,1,5,127
29/11/2025 14:10,57.8,45,0,31.6,0,14,6,1,10,144
29/11/2025 14:15,38.9,45,1,26.9,0,14,6,1,15,217
